configuration_id,TARGET_CLASS,criterion,Coverage,BranchCoverage,CBranchCoverage,Total_Branches,Covered_Branches,Covered_Branches_Real,Total_Goals,Covered_Goals;
DEFAULT,com.liferay.portal.kernel.servlet.filters.invoker.FilterMapping,BRANCH;CBRANCH,0.0,0.0,0.0,90,0,0,186,0
DEFAULT,com.liferay.portal.kernel.servlet.filters.invoker.FilterMapping,BRANCH;CBRANCH,0.0,0.0,0.0,90,0,0,186,0
DEFAULT,com.liferay.portal.kernel.servlet.filters.invoker.FilterMapping,BRANCH;CBRANCH,0.0,0.0,0.0,90,0,0,186,0
DEFAULT,com.liferay.portal.kernel.servlet.filters.invoker.FilterMapping,BRANCH;CBRANCH,0.0,0.0,0.0,90,0,0,186,0
DEFAULT,com.liferay.portal.kernel.servlet.filters.invoker.FilterMapping,BRANCH;CBRANCH,0.0,0.0,0.0,90,0,0,186,0
DEFAULT,com.liferay.portal.kernel.servlet.filters.invoker.FilterMapping,BRANCH;CBRANCH,0.0,0.0,0.0,90,0,0,186,0
DEFAULT,com.liferay.portal.kernel.servlet.filters.invoker.FilterMapping,BRANCH;CBRANCH,0.0,0.0,0.0,90,0,0,186,0
DEFAULT,com.liferay.portal.kernel.servlet.filters.invoker.FilterMapping,BRANCH;CBRANCH,0.0,0.0,0.0,90,0,0,186,0
DEFAULT,com.imsmart.servlet.HTMLFilter,BRANCH;CBRANCH,1.0,1.0,1.0,14,14,14,30,30
DEFAULT,com.imsmart.servlet.HTMLFilter,BRANCH;CBRANCH,1.0,1.0,1.0,14,14,14,30,30
DEFAULT,com.imsmart.servlet.HTMLFilter,BRANCH;CBRANCH,1.0,1.0,1.0,14,14,14,30,30
DEFAULT,com.imsmart.servlet.HTMLFilter,BRANCH;CBRANCH,1.0,1.0,1.0,14,14,14,30,30
DEFAULT,com.imsmart.servlet.HTMLFilter,BRANCH;CBRANCH,1.0,1.0,1.0,14,14,14,30,30
DEFAULT,com.imsmart.servlet.HTMLFilter,BRANCH;CBRANCH,1.0,1.0,1.0,14,14,14,30,30
DEFAULT,com.imsmart.servlet.HTMLFilter,BRANCH;CBRANCH,1.0,1.0,1.0,14,14,14,30,30
DEFAULT,com.imsmart.servlet.HTMLFilter,BRANCH;CBRANCH,1.0,1.0,1.0,14,14,14,30,30
DEFAULT,com.imsmart.servlet.HTMLFilter,BRANCH;CBRANCH,1.0,1.0,1.0,14,14,14,30,30
DEFAULT,com.imsmart.servlet.HTMLFilter,BRANCH;CBRANCH,1.0,1.0,1.0,14,14,14,30,30
CMX,com.imsmart.servlet.HTMLFilter,BRANCH;CBRANCH,1.0,1.0,1.0,14,14,14,30,30
CMX,com.imsmart.servlet.HTMLFilter,BRANCH;CBRANCH,1.0,1.0,1.0,14,14,14,30,30
CMX,com.imsmart.servlet.HTMLFilter,BRANCH;CBRANCH,1.0,1.0,1.0,14,14,14,30,30
CMX,com.imsmart.servlet.HTMLFilter,BRANCH;CBRANCH,1.0,1.0,1.0,14,14,14,30,30
CMX,com.imsmart.servlet.HTMLFilter,BRANCH;CBRANCH,1.0,1.0,1.0,14,14,14,30,30
CMX,com.imsmart.servlet.HTMLFilter,BRANCH;CBRANCH,1.0,1.0,1.0,14,14,14,30,30
CMX,com.imsmart.servlet.HTMLFilter,BRANCH;CBRANCH,1.0,1.0,1.0,14,14,14,30,30
CMX,com.imsmart.servlet.HTMLFilter,BRANCH;CBRANCH,1.0,1.0,1.0,14,14,14,30,30
CMX,com.imsmart.servlet.HTMLFilter,BRANCH;CBRANCH,1.0,1.0,1.0,14,14,14,30,30
CMX,com.imsmart.servlet.HTMLFilter,BRANCH;CBRANCH,1.0,1.0,1.0,14,14,14,30,30
COVERAGE,com.imsmart.servlet.HTMLFilter,BRANCH;CBRANCH,1.0,1.0,1.0,14,14,14,30,30
COVERAGE,com.imsmart.servlet.HTMLFilter,BRANCH;CBRANCH,1.0,1.0,1.0,14,14,14,30,30
COVERAGE,com.imsmart.servlet.HTMLFilter,BRANCH;CBRANCH,1.0,1.0,1.0,14,14,14,30,30
COVERAGE,com.imsmart.servlet.HTMLFilter,BRANCH;CBRANCH,1.0,1.0,1.0,14,14,14,30,30
COVERAGE,com.imsmart.servlet.HTMLFilter,BRANCH;CBRANCH,1.0,1.0,1.0,14,14,14,30,30
COVERAGE,com.imsmart.servlet.HTMLFilter,BRANCH;CBRANCH,1.0,1.0,1.0,14,14,14,30,30
COVERAGE,com.imsmart.servlet.HTMLFilter,BRANCH;CBRANCH,1.0,1.0,1.0,14,14,14,30,30
COVERAGE,com.imsmart.servlet.HTMLFilter,BRANCH;CBRANCH,1.0,1.0,1.0,14,14,14,30,30
COVERAGE,com.imsmart.servlet.HTMLFilter,BRANCH;CBRANCH,1.0,1.0,1.0,14,14,14,30,30
COVERAGE,com.imsmart.servlet.HTMLFilter,BRANCH;CBRANCH,1.0,1.0,1.0,14,14,14,30,30
DEFAULT,jcmdline.HelpCmdLineHandler,BRANCH;CBRANCH,0.6341463414634146,0.6341463414634146,0.6341463414634146,30,15,15,82,52
DEFAULT,jcmdline.HelpCmdLineHandler,BRANCH;CBRANCH,0.6341463414634146,0.6341463414634146,0.6341463414634146,30,15,15,82,52
DEFAULT,jcmdline.HelpCmdLineHandler,BRANCH;CBRANCH,0.6341463414634146,0.6341463414634146,0.6341463414634146,30,15,15,82,52
DEFAULT,jcmdline.HelpCmdLineHandler,BRANCH;CBRANCH,0.6341463414634146,0.6341463414634146,0.6341463414634146,30,15,15,82,52
DEFAULT,jcmdline.HelpCmdLineHandler,BRANCH;CBRANCH,0.6341463414634146,0.6341463414634146,0.6341463414634146,30,15,15,82,52
DEFAULT,jcmdline.HelpCmdLineHandler,BRANCH;CBRANCH,0.6341463414634146,0.6341463414634146,0.6341463414634146,30,15,15,82,52
DEFAULT,jcmdline.HelpCmdLineHandler,BRANCH;CBRANCH,0.6341463414634146,0.6341463414634146,0.6341463414634146,30,15,15,82,52
DEFAULT,jcmdline.HelpCmdLineHandler,BRANCH;CBRANCH,0.6341463414634146,0.6341463414634146,0.6341463414634146,30,15,15,82,52
DEFAULT,jcmdline.HelpCmdLineHandler,BRANCH;CBRANCH,0.6341463414634146,0.6341463414634146,0.6341463414634146,30,15,15,82,52
DEFAULT,jcmdline.HelpCmdLineHandler,BRANCH;CBRANCH,0.6341463414634146,0.6341463414634146,0.6341463414634146,30,15,15,82,52
CMX,jcmdline.HelpCmdLineHandler,BRANCH;CBRANCH,0.6341463414634146,0.6341463414634146,0.6341463414634146,30,15,15,82,52
CMX,jcmdline.HelpCmdLineHandler,BRANCH;CBRANCH,0.6341463414634146,0.6341463414634146,0.6341463414634146,30,15,15,82,52
CMX,jcmdline.HelpCmdLineHandler,BRANCH;CBRANCH,0.6341463414634146,0.6341463414634146,0.6341463414634146,30,15,15,82,52
CMX,jcmdline.HelpCmdLineHandler,BRANCH;CBRANCH,0.6341463414634146,0.6341463414634146,0.6341463414634146,30,15,15,82,52
CMX,jcmdline.HelpCmdLineHandler,BRANCH;CBRANCH,0.6341463414634146,0.6341463414634146,0.6341463414634146,30,15,15,82,52
CMX,jcmdline.HelpCmdLineHandler,BRANCH;CBRANCH,0.6341463414634146,0.6341463414634146,0.6341463414634146,30,15,15,82,52
CMX,jcmdline.HelpCmdLineHandler,BRANCH;CBRANCH,0.6341463414634146,0.6341463414634146,0.6341463414634146,30,15,15,82,52
CMX,jcmdline.HelpCmdLineHandler,BRANCH;CBRANCH,0.6341463414634146,0.6341463414634146,0.6341463414634146,30,15,15,82,52
CMX,jcmdline.HelpCmdLineHandler,BRANCH;CBRANCH,0.6341463414634146,0.6341463414634146,0.6341463414634146,30,15,15,82,52
CMX,jcmdline.HelpCmdLineHandler,BRANCH;CBRANCH,0.6341463414634146,0.6341463414634146,0.6341463414634146,30,15,15,82,52
COVERAGE,jcmdline.HelpCmdLineHandler,BRANCH;CBRANCH,0.6341463414634146,0.6341463414634146,0.6341463414634146,30,15,15,82,52
COVERAGE,jcmdline.HelpCmdLineHandler,BRANCH;CBRANCH,0.6341463414634146,0.6341463414634146,0.6341463414634146,30,15,15,82,52
COVERAGE,jcmdline.HelpCmdLineHandler,BRANCH;CBRANCH,0.6341463414634146,0.6341463414634146,0.6341463414634146,30,15,15,82,52
COVERAGE,jcmdline.HelpCmdLineHandler,BRANCH;CBRANCH,0.6341463414634146,0.6341463414634146,0.6341463414634146,30,15,15,82,52
COVERAGE,jcmdline.HelpCmdLineHandler,BRANCH;CBRANCH,0.6341463414634146,0.6341463414634146,0.6341463414634146,30,15,15,82,52
COVERAGE,jcmdline.HelpCmdLineHandler,BRANCH;CBRANCH,0.6341463414634146,0.6341463414634146,0.6341463414634146,30,15,15,82,52
COVERAGE,jcmdline.HelpCmdLineHandler,BRANCH;CBRANCH,0.6341463414634146,0.6341463414634146,0.6341463414634146,30,15,15,82,52
COVERAGE,jcmdline.HelpCmdLineHandler,BRANCH;CBRANCH,0.6341463414634146,0.6341463414634146,0.6341463414634146,30,15,15,82,52
COVERAGE,jcmdline.HelpCmdLineHandler,BRANCH;CBRANCH,0.6341463414634146,0.6341463414634146,0.6341463414634146,30,15,15,82,52
COVERAGE,jcmdline.HelpCmdLineHandler,BRANCH;CBRANCH,0.6341463414634146,0.6341463414634146,0.6341463414634146,30,15,15,82,52
DEFAULT,org.firebirdsql.gds.impl.wire.AbstractJavaGDSImpl,BRANCH;CBRANCH,0.2990384615384615,0.2971153846153846,0.2971153846153846,998,270,270,2080,618
DEFAULT,org.firebirdsql.gds.impl.wire.AbstractJavaGDSImpl,BRANCH;CBRANCH,0.3019230769230769,0.2971153846153846,0.2971153846153846,998,270,270,2080,618
DEFAULT,org.firebirdsql.gds.impl.wire.AbstractJavaGDSImpl,BRANCH;CBRANCH,0.2961538461538461,0.2961538461538461,0.2961538461538461,998,269,269,2080,616
DEFAULT,org.firebirdsql.gds.impl.wire.AbstractJavaGDSImpl,BRANCH;CBRANCH,0.3274038461538461,0.3278846153846154,0.3269230769230769,998,302,302,2080,681
DEFAULT,org.firebirdsql.gds.impl.wire.AbstractJavaGDSImpl,BRANCH;CBRANCH,0.3471153846153846,0.348076923076923,0.3461538461538461,998,323,323,2080,722
DEFAULT,org.firebirdsql.gds.impl.wire.AbstractJavaGDSImpl,BRANCH;CBRANCH,0.3038461538461538,0.3019230769230769,0.3019230769230769,998,275,275,2080,628
DEFAULT,org.firebirdsql.gds.impl.wire.AbstractJavaGDSImpl,BRANCH;CBRANCH,0.2932692307692308,0.2932692307692308,0.2932692307692308,998,267,267,2080,610
DEFAULT,org.firebirdsql.gds.impl.wire.AbstractJavaGDSImpl,BRANCH;CBRANCH,0.3004807692307692,0.3009615384615384,0.3,998,274,274,2080,625
DEFAULT,org.firebirdsql.gds.impl.wire.AbstractJavaGDSImpl,BRANCH;CBRANCH,0.3307692307692307,0.3326923076923077,0.3288461538461538,998,307,307,2080,688
DEFAULT,org.firebirdsql.gds.impl.wire.AbstractJavaGDSImpl,BRANCH;CBRANCH,0.3096153846153846,0.3115384615384615,0.3076923076923077,998,285,285,2080,644
CMX,org.firebirdsql.gds.impl.wire.AbstractJavaGDSImpl,BRANCH;CBRANCH,0.2139423076923076,0.2144230769230769,0.2144230769230769,998,185,185,2080,446
CMX,org.firebirdsql.gds.impl.wire.AbstractJavaGDSImpl,BRANCH;CBRANCH,0.2360576923076923,0.2365384615384615,0.2365384615384615,998,208,208,2080,492
CMX,org.firebirdsql.gds.impl.wire.AbstractJavaGDSImpl,BRANCH;CBRANCH,0.2336538461538461,0.2365384615384615,0.2326923076923077,998,205,205,2080,488
CMX,org.firebirdsql.gds.impl.wire.AbstractJavaGDSImpl,BRANCH;CBRANCH,0.25,0.2509615384615384,0.25,998,223,223,2080,521
CMX,org.firebirdsql.gds.impl.wire.AbstractJavaGDSImpl,BRANCH;CBRANCH,0.2288461538461538,0.2298076923076923,0.2288461538461538,998,201,201,2080,477
CMX,org.firebirdsql.gds.impl.wire.AbstractJavaGDSImpl,BRANCH;CBRANCH,0.2399038461538461,0.2403846153846154,0.2403846153846154,998,212,212,2080,500
CMX,org.firebirdsql.gds.impl.wire.AbstractJavaGDSImpl,BRANCH;CBRANCH,0.2177884615384615,0.2134615384615384,0.2134615384615384,998,184,184,2080,444
CMX,org.firebirdsql.gds.impl.wire.AbstractJavaGDSImpl,BRANCH;CBRANCH,0.21875,0.2192307692307692,0.2182692307692307,998,190,190,2080,455
CMX,org.firebirdsql.gds.impl.wire.AbstractJavaGDSImpl,BRANCH;CBRANCH,0.2365384615384615,0.2413461538461538,0.2375,998,210,210,2080,498
CMX,org.firebirdsql.gds.impl.wire.AbstractJavaGDSImpl,BRANCH;CBRANCH,0.21875,0.2192307692307692,0.2192307692307692,998,190,190,2080,456
COVERAGE,org.firebirdsql.gds.impl.wire.AbstractJavaGDSImpl,BRANCH;CBRANCH,0.2288461538461538,0.2298076923076923,0.2278846153846153,998,201,201,2080,476
COVERAGE,org.firebirdsql.gds.impl.wire.AbstractJavaGDSImpl,BRANCH;CBRANCH,0.2384615384615384,0.2394230769230769,0.2384615384615384,998,211,211,2080,497
COVERAGE,org.firebirdsql.gds.impl.wire.AbstractJavaGDSImpl,BRANCH;CBRANCH,0.2096153846153846,0.210576923076923,0.2096153846153846,998,181,181,2080,437
COVERAGE,org.firebirdsql.gds.impl.wire.AbstractJavaGDSImpl,BRANCH;CBRANCH,0.2293269230769231,0.2317307692307692,0.2278846153846153,998,203,203,2080,478
COVERAGE,org.firebirdsql.gds.impl.wire.AbstractJavaGDSImpl,BRANCH;CBRANCH,0.2322115384615384,0.2336538461538461,0.2317307692307692,998,204,204,2080,484
COVERAGE,org.firebirdsql.gds.impl.wire.AbstractJavaGDSImpl,BRANCH;CBRANCH,0.2370192307692307,0.2384615384615384,0.2365384615384615,998,210,210,2080,494
COVERAGE,org.firebirdsql.gds.impl.wire.AbstractJavaGDSImpl,BRANCH;CBRANCH,0.2110576923076923,0.2115384615384615,0.2115384615384615,998,182,182,2080,440
COVERAGE,org.firebirdsql.gds.impl.wire.AbstractJavaGDSImpl,BRANCH;CBRANCH,0.2322115384615384,0.2317307692307692,0.2298076923076923,998,203,203,2080,480
COVERAGE,org.firebirdsql.gds.impl.wire.AbstractJavaGDSImpl,BRANCH;CBRANCH,0.2221153846153846,0.2230769230769231,0.2221153846153846,998,194,194,2080,463
COVERAGE,org.firebirdsql.gds.impl.wire.AbstractJavaGDSImpl,BRANCH;CBRANCH,0.229326923076923,0.2298076923076923,0.2298076923076923,998,200,200,2080,478
DEFAULT,org.firebirdsql.jdbc.FBProcedureCall,BRANCH;CBRANCH,0.9081632653061223,0.9081632653061223,0.9081632653061223,90,81,81,196,178
DEFAULT,org.firebirdsql.jdbc.FBProcedureCall,BRANCH;CBRANCH,0.9285714285714286,0.9285714285714286,0.9285714285714286,90,83,83,196,182
DEFAULT,org.firebirdsql.jdbc.FBProcedureCall,BRANCH;CBRANCH,0.9183673469387756,0.9183673469387756,0.9183673469387756,90,82,82,196,180
DEFAULT,org.firebirdsql.jdbc.FBProcedureCall,BRANCH;CBRANCH,0.9183673469387756,0.9183673469387756,0.9183673469387756,90,82,82,196,180
DEFAULT,org.firebirdsql.jdbc.FBProcedureCall,BRANCH;CBRANCH,0.9387755102040816,0.9387755102040816,0.9387755102040816,90,84,84,196,184
DEFAULT,org.firebirdsql.jdbc.FBProcedureCall,BRANCH;CBRANCH,0.9387755102040816,0.9387755102040816,0.9387755102040816,90,84,84,196,184
DEFAULT,org.firebirdsql.jdbc.FBProcedureCall,BRANCH;CBRANCH,0.9081632653061223,0.9081632653061223,0.9081632653061223,90,81,81,196,178
DEFAULT,org.firebirdsql.jdbc.FBProcedureCall,BRANCH;CBRANCH,0.9591836734693876,0.9591836734693876,0.9591836734693876,90,86,86,196,188
DEFAULT,org.firebirdsql.jdbc.FBProcedureCall,BRANCH;CBRANCH,0.9489795918367347,0.9489795918367347,0.9489795918367347,90,85,85,196,186
DEFAULT,org.firebirdsql.jdbc.FBProcedureCall,BRANCH;CBRANCH,0.9387755102040816,0.9387755102040816,0.9387755102040816,90,84,84,196,184
CMX,org.firebirdsql.jdbc.FBProcedureCall,BRANCH;CBRANCH,0.9183673469387756,0.9183673469387756,0.9183673469387756,90,82,82,196,180
CMX,org.firebirdsql.jdbc.FBProcedureCall,BRANCH;CBRANCH,0.8775510204081632,0.8775510204081632,0.8775510204081632,90,78,78,196,172
CMX,org.firebirdsql.jdbc.FBProcedureCall,BRANCH;CBRANCH,0.9387755102040816,0.9387755102040816,0.9387755102040816,90,84,84,196,184
CMX,org.firebirdsql.jdbc.FBProcedureCall,BRANCH;CBRANCH,0.9183673469387756,0.9183673469387756,0.9183673469387756,90,82,82,196,180
CMX,org.firebirdsql.jdbc.FBProcedureCall,BRANCH;CBRANCH,0.9183673469387756,0.9183673469387756,0.9183673469387756,90,82,82,196,180
CMX,org.firebirdsql.jdbc.FBProcedureCall,BRANCH;CBRANCH,0.9591836734693876,0.9591836734693876,0.9591836734693876,90,86,86,196,188
CMX,org.firebirdsql.jdbc.FBProcedureCall,BRANCH;CBRANCH,0.9183673469387756,0.9183673469387756,0.9183673469387756,90,82,82,196,180
CMX,org.firebirdsql.jdbc.FBProcedureCall,BRANCH;CBRANCH,0.9591836734693876,0.9591836734693876,0.9591836734693876,90,86,86,196,188
CMX,org.firebirdsql.jdbc.FBProcedureCall,BRANCH;CBRANCH,0.9081632653061223,0.9081632653061223,0.9081632653061223,90,81,81,196,178
CMX,org.firebirdsql.jdbc.FBProcedureCall,BRANCH;CBRANCH,0.8673469387755102,0.8673469387755102,0.8673469387755102,90,77,77,196,170
COVERAGE,org.firebirdsql.jdbc.FBProcedureCall,BRANCH;CBRANCH,0.8979591836734694,0.8979591836734694,0.8979591836734694,90,80,80,196,176
COVERAGE,org.firebirdsql.jdbc.FBProcedureCall,BRANCH;CBRANCH,0.8877551020408163,0.8877551020408163,0.8877551020408163,90,79,79,196,174
COVERAGE,org.firebirdsql.jdbc.FBProcedureCall,BRANCH;CBRANCH,0.9081632653061223,0.9081632653061223,0.9081632653061223,90,81,81,196,178
COVERAGE,org.firebirdsql.jdbc.FBProcedureCall,BRANCH;CBRANCH,0.9285714285714286,0.9285714285714286,0.9285714285714286,90,83,83,196,182
COVERAGE,org.firebirdsql.jdbc.FBProcedureCall,BRANCH;CBRANCH,0.9081632653061223,0.9081632653061223,0.9081632653061223,90,81,81,196,178
COVERAGE,org.firebirdsql.jdbc.FBProcedureCall,BRANCH;CBRANCH,0.9183673469387756,0.9183673469387756,0.9183673469387756,90,82,82,196,180
COVERAGE,org.firebirdsql.jdbc.FBProcedureCall,BRANCH;CBRANCH,0.9285714285714286,0.9285714285714286,0.9285714285714286,90,83,83,196,182
COVERAGE,org.firebirdsql.jdbc.FBProcedureCall,BRANCH;CBRANCH,0.9183673469387756,0.9183673469387756,0.9081632653061223,90,82,82,196,179
COVERAGE,org.firebirdsql.jdbc.FBProcedureCall,BRANCH;CBRANCH,0.9081632653061223,0.9081632653061223,0.9081632653061223,90,81,81,196,178
COVERAGE,org.firebirdsql.jdbc.FBProcedureCall,BRANCH;CBRANCH,0.9183673469387756,0.9183673469387756,0.9183673469387756,90,82,82,196,180
DEFAULT,org.firebirdsql.encodings.EncodingFactory,BRANCH;CBRANCH,0.9743589743589745,0.9743589743589745,0.9743589743589745,194,189,189,390,380
DEFAULT,org.firebirdsql.encodings.EncodingFactory,BRANCH;CBRANCH,0.9743589743589745,0.9743589743589745,0.9743589743589745,194,189,189,390,380
DEFAULT,org.firebirdsql.encodings.EncodingFactory,BRANCH;CBRANCH,0.9743589743589745,0.9743589743589745,0.9743589743589745,194,189,189,390,380
DEFAULT,org.firebirdsql.encodings.EncodingFactory,BRANCH;CBRANCH,0.9743589743589745,0.9743589743589745,0.9743589743589745,194,189,189,390,380
DEFAULT,org.firebirdsql.encodings.EncodingFactory,BRANCH;CBRANCH,0.9743589743589745,0.9743589743589745,0.9743589743589745,194,189,189,390,380
DEFAULT,org.firebirdsql.encodings.EncodingFactory,BRANCH;CBRANCH,0.9743589743589745,0.9743589743589745,0.9743589743589745,194,189,189,390,380
DEFAULT,org.firebirdsql.encodings.EncodingFactory,BRANCH;CBRANCH,0.9743589743589745,0.9743589743589745,0.9743589743589745,194,189,189,390,380
DEFAULT,org.firebirdsql.encodings.EncodingFactory,BRANCH;CBRANCH,0.9743589743589745,0.9743589743589745,0.9743589743589745,194,189,189,390,380
DEFAULT,org.firebirdsql.encodings.EncodingFactory,BRANCH;CBRANCH,0.9743589743589745,0.9743589743589745,0.9743589743589745,194,189,189,390,380
DEFAULT,org.firebirdsql.encodings.EncodingFactory,BRANCH;CBRANCH,0.9743589743589745,0.9743589743589745,0.9743589743589745,194,189,189,390,380
CMX,org.firebirdsql.encodings.EncodingFactory,BRANCH;CBRANCH,0.9666666666666668,0.9692307692307692,0.964102564102564,194,188,188,390,377
CMX,org.firebirdsql.encodings.EncodingFactory,BRANCH;CBRANCH,0.9743589743589745,0.9743589743589745,0.9743589743589745,194,189,189,390,380
CMX,org.firebirdsql.encodings.EncodingFactory,BRANCH;CBRANCH,0.9743589743589745,0.9743589743589745,0.9743589743589745,194,189,189,390,380
CMX,org.firebirdsql.encodings.EncodingFactory,BRANCH;CBRANCH,0.9743589743589745,0.9743589743589745,0.9743589743589745,194,189,189,390,380
CMX,org.firebirdsql.encodings.EncodingFactory,BRANCH;CBRANCH,0.9743589743589745,0.9743589743589745,0.9743589743589745,194,189,189,390,380
CMX,org.firebirdsql.encodings.EncodingFactory,BRANCH;CBRANCH,0.9692307692307692,0.9692307692307692,0.9692307692307692,194,188,188,390,378
CMX,org.firebirdsql.encodings.EncodingFactory,BRANCH;CBRANCH,0.9743589743589745,0.9743589743589745,0.9743589743589745,194,189,189,390,380
CMX,org.firebirdsql.encodings.EncodingFactory,BRANCH;CBRANCH,0.9743589743589745,0.9743589743589745,0.9743589743589745,194,189,189,390,380
CMX,org.firebirdsql.encodings.EncodingFactory,BRANCH;CBRANCH,0.9743589743589745,0.9743589743589745,0.9743589743589745,194,189,189,390,380
CMX,org.firebirdsql.encodings.EncodingFactory,BRANCH;CBRANCH,0.9743589743589745,0.9743589743589745,0.9743589743589745,194,189,189,390,380
DEFAULT,dsachat.server.Handler,BRANCH;CBRANCH,0.2959183673469387,0.2959183673469387,0.2959183673469387,96,28,28,196,58
DEFAULT,dsachat.server.Handler,BRANCH;CBRANCH,0.2959183673469387,0.2959183673469387,0.2959183673469387,96,28,28,196,58
DEFAULT,dsachat.server.Handler,BRANCH;CBRANCH,0.2959183673469387,0.2959183673469387,0.2959183673469387,96,28,28,196,58
DEFAULT,dsachat.server.Handler,BRANCH;CBRANCH,0.2959183673469387,0.2959183673469387,0.2959183673469387,96,28,28,196,58
DEFAULT,dsachat.server.Handler,BRANCH;CBRANCH,0.2959183673469387,0.2959183673469387,0.2959183673469387,96,28,28,196,58
DEFAULT,dsachat.server.Handler,BRANCH;CBRANCH,0.2959183673469387,0.2959183673469387,0.2959183673469387,96,28,28,196,58
DEFAULT,dsachat.server.Handler,BRANCH;CBRANCH,0.2959183673469387,0.2959183673469387,0.2959183673469387,96,28,28,196,58
DEFAULT,dsachat.server.Handler,BRANCH;CBRANCH,0.2959183673469387,0.2959183673469387,0.2959183673469387,96,28,28,196,58
DEFAULT,dsachat.server.Handler,BRANCH;CBRANCH,0.2959183673469387,0.2959183673469387,0.2959183673469387,96,28,28,196,58
DEFAULT,dsachat.server.Handler,BRANCH;CBRANCH,0.2959183673469387,0.2959183673469387,0.2959183673469387,96,28,28,196,58
COVERAGE,org.firebirdsql.encodings.EncodingFactory,BRANCH;CBRANCH,0.9743589743589745,0.9743589743589745,0.9743589743589745,194,189,189,390,380
COVERAGE,org.firebirdsql.encodings.EncodingFactory,BRANCH;CBRANCH,0.9743589743589745,0.9743589743589745,0.9743589743589745,194,189,189,390,380
COVERAGE,org.firebirdsql.encodings.EncodingFactory,BRANCH;CBRANCH,0.9743589743589745,0.9743589743589745,0.9743589743589745,194,189,189,390,380
COVERAGE,org.firebirdsql.encodings.EncodingFactory,BRANCH;CBRANCH,0.9743589743589745,0.9743589743589745,0.9743589743589745,194,189,189,390,380
COVERAGE,org.firebirdsql.encodings.EncodingFactory,BRANCH;CBRANCH,0.9743589743589745,0.9743589743589745,0.9743589743589745,194,189,189,390,380
COVERAGE,org.firebirdsql.encodings.EncodingFactory,BRANCH;CBRANCH,0.9717948717948718,0.9743589743589745,0.9692307692307692,194,189,189,390,379
COVERAGE,org.firebirdsql.encodings.EncodingFactory,BRANCH;CBRANCH,0.9717948717948718,0.9743589743589745,0.9692307692307692,194,189,189,390,379
COVERAGE,org.firebirdsql.encodings.EncodingFactory,BRANCH;CBRANCH,0.9743589743589745,0.9743589743589745,0.9743589743589745,194,189,189,390,380
COVERAGE,org.firebirdsql.encodings.EncodingFactory,BRANCH;CBRANCH,0.9692307692307692,0.9692307692307692,0.9692307692307692,194,188,188,390,378
COVERAGE,org.firebirdsql.encodings.EncodingFactory,BRANCH;CBRANCH,0.9743589743589745,0.9743589743589745,0.9743589743589745,194,189,189,390,380
CMX,dsachat.server.Handler,BRANCH;CBRANCH,0.2959183673469387,0.2959183673469387,0.2959183673469387,96,28,28,196,58
CMX,dsachat.server.Handler,BRANCH;CBRANCH,0.2959183673469387,0.2959183673469387,0.2959183673469387,96,28,28,196,58
CMX,dsachat.server.Handler,BRANCH;CBRANCH,0.2959183673469387,0.2959183673469387,0.2959183673469387,96,28,28,196,58
CMX,dsachat.server.Handler,BRANCH;CBRANCH,0.2959183673469387,0.2959183673469387,0.2959183673469387,96,28,28,196,58
CMX,dsachat.server.Handler,BRANCH;CBRANCH,0.2959183673469387,0.2959183673469387,0.2959183673469387,96,28,28,196,58
CMX,dsachat.server.Handler,BRANCH;CBRANCH,0.2959183673469387,0.2959183673469387,0.2959183673469387,96,28,28,196,58
CMX,dsachat.server.Handler,BRANCH;CBRANCH,0.2959183673469387,0.2959183673469387,0.2959183673469387,96,28,28,196,58
CMX,dsachat.server.Handler,BRANCH;CBRANCH,0.2959183673469387,0.2959183673469387,0.2959183673469387,96,28,28,196,58
CMX,dsachat.server.Handler,BRANCH;CBRANCH,0.2959183673469387,0.2959183673469387,0.2959183673469387,96,28,28,196,58
CMX,dsachat.server.Handler,BRANCH;CBRANCH,0.2755102040816326,0.2755102040816326,0.2755102040816326,96,26,26,196,54
COVERAGE,dsachat.server.Handler,BRANCH;CBRANCH,0.2959183673469387,0.2959183673469387,0.2959183673469387,96,28,28,196,58
COVERAGE,dsachat.server.Handler,BRANCH;CBRANCH,0.2959183673469387,0.2959183673469387,0.2959183673469387,96,28,28,196,58
COVERAGE,dsachat.server.Handler,BRANCH;CBRANCH,0.2959183673469387,0.2959183673469387,0.2959183673469387,96,28,28,196,58
COVERAGE,dsachat.server.Handler,BRANCH;CBRANCH,0.2959183673469387,0.2959183673469387,0.2959183673469387,96,28,28,196,58
COVERAGE,dsachat.server.Handler,BRANCH;CBRANCH,0.2959183673469387,0.2959183673469387,0.2959183673469387,96,28,28,196,58
COVERAGE,dsachat.server.Handler,BRANCH;CBRANCH,0.2959183673469387,0.2959183673469387,0.2959183673469387,96,28,28,196,58
COVERAGE,dsachat.server.Handler,BRANCH;CBRANCH,0.2755102040816326,0.2755102040816326,0.2755102040816326,96,26,26,196,54
COVERAGE,dsachat.server.Handler,BRANCH;CBRANCH,0.2959183673469387,0.2959183673469387,0.2959183673469387,96,28,28,196,58
COVERAGE,dsachat.server.Handler,BRANCH;CBRANCH,0.2755102040816326,0.2755102040816326,0.2755102040816326,96,26,26,196,54
